Cited in,Work_id,Title,First author,First author id,Institution name,Affiliation
https://openalex.org/W3011450051,https://openalex.org/W2040955846,Optical spectroscopy of two-dimensional layered (C_6H_5C_2H_4-NH_3)_2-PbI_4 perovskite,K. Gauthron,https://openalex.org/A5005151407,Centre National de la Recherche Scientifique,"['Laboratoire de Photonique et de Nanostructures , Centre National de la Recherche Scientifique , route de Nozay, 91460 Marcoussis, France']"
https://openalex.org/W3011450051,https://openalex.org/W204759794,"Optical properties due to electronic transitions in two-dimensional semiconductors (<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msub><mml:mrow><mml:mi mathvariant=""normal"">C</mml:mi></mml:mrow><mml:mrow><mml:mi mathvariant=""italic"">n</mml:mi></mml:mrow></mml:msub></mml:mrow></mml:math><mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msub><mml:mrow><mml:mi mathvariant=""normal"">H</mml:mi></mml:mrow><mml:mrow><mml…",Teruya Ishihara,https://openalex.org/A5067894370,Tohoku University,"['Department of Physics, Faculty of Science, Tohoku University, Sendai 980, Japan']"
https://openalex.org/W3011450051,https://openalex.org/W2047937361,Dynamics of excitons in deformable lattice,Yutaka Toyozawa,https://openalex.org/A5051950354,The University of Tokyo,"['The Institute of Solid State Physics, The University of Tokyo, Roppongi, Minato-ku, Tokyo 106, Japan']"
https://openalex.org/W3011450051,https://openalex.org/W2051269101,Dependence of ir absorption in YBa2Cu3O7−y on the oxygen content,G. Ruani,https://openalex.org/A5041406252,error,"['Istituto di Spettroscopia Molecolare, CNR,I-40126 Bologna, Italy']"
https://openalex.org/W3011450051,https://openalex.org/W2056047920,Huge exchange energy and fine structure of excitons in an organic-inorganic quantum well material,Kazuhiro Ema,https://openalex.org/A5073551029,Sophia University,"['Department of Physics, Sophia University, 7‐1 Kioi‐cho, Chiyoda‐ku, Tokyo 102‐8554, Japan']"
https://openalex.org/W3011450051,https://openalex.org/W2062106737,Exchange effects on excitons in quantum wells,Y. Chen,https://openalex.org/A5043739445,Institut d'Électronique et des Systèmes,"['Groupe d’Etudes des Semiconducteurs, Université des Sciences et Techniques du Languedoc, place Eugène Bataillon, 34060 Montpellier, France']"
https://openalex.org/W3011450051,https://openalex.org/W2068034996,Influence of dielectric confinement on excitonic nonlinearity in inorganic-organic layered semiconductors,Makoto Shimizu,https://openalex.org/A5054225167,RIKEN Center for Emergent Matter Science,"['Frontier Research System, RIKEN, 2-1 Hirosawa, Wako 351-0198, Japan']"
https://openalex.org/W3011450051,https://openalex.org/W2078901757,Dielectric confinement effect for exciton and biexciton states in PbI4-based two-dimensional semiconductor structures,Teruya Ishihara,https://openalex.org/A5067894370,Brown University,"['Division of Engineering and Department of Physics Brown University, Providence, RI 02912, USA']"
https://openalex.org/W3011450051,https://openalex.org/W2085416858,Resonance lineshapes in two-dimensional Fourier transform spectroscopy,Mark E. Siemens,https://openalex.org/A5067287328,National Institute of Standards and Technology,"['JILA, University of Colorado and National Institute of Standards and Technology, Boulder, Colorado\u200980309-0440 USA']"
https://openalex.org/W3011450051,https://openalex.org/W2085777217,Optical properties of natural quantum-well compounds (C6H5-CnH2n-NH3)2PbBr4 (n=1–4),Nobuaki Kitazawa,https://openalex.org/A5048864996,National Defense Academy of Japan,"['Department of Materials Science and Engineering, National Defense Academy, 1-10-20 Hashirimizu, Yokosuka, Kanagawa 239-8686, Japan']"
https://openalex.org/W3011450051,https://openalex.org/W2085860337,"Synthesis and luminescence properties of lead-halide based organic–inorganic layered perovskite compounds (CnH2n+1NH3)2PbI4 (n=4, 5, 7, 8 and 9)",Nobuaki Kitazawa,https://openalex.org/A5048864996,National Defense Academy of Japan,"['Department of Materials Science and Engineering, National Defense Academy, 1-10-20 Hashirimizu, Yokosuka, Kanagawa 239-8686, Japan']"
https://openalex.org/W3011450051,https://openalex.org/W2094474647,Electronic properties of 2D and 3D hybrid organic/inorganic perovskites for optoelectronic and photovoltaic applications,Laurent Pèdesseau,https://openalex.org/A5029924352,Fonctions Optiques pour les Technologies de l’information,"[""Fonctions Optiques pour les Technologies de l'informatiON""]"
https://openalex.org/W3011450051,https://openalex.org/W3099821745,Correlated Quantum Phenomena in the Strong Spin-Orbit Regime,William Witczak‐Krempa,https://openalex.org/A5016488881,Perimeter Institute,"['Perimeter Institute for Theoretical Physics, Waterloo, Ontario N2L 2Y5, Canada']"
https://openalex.org/W3011450051,https://openalex.org/W2159355928,The Spectral Signatures of Frenkel Polarons in H- and J-Aggregates,Frank C. Spano,https://openalex.org/A5061558119,Temple University,"['Department of Chemistry, Temple University, Philadelphia, Pennsylvania 19122']"
https://openalex.org/W3011450051,https://openalex.org/W2160785667,High Charge Carrier Mobilities and Lifetimes in Organolead Trihalide Perovskites,Christian Wehrenfennig,https://openalex.org/A5021063053,University of Oxford,"['Oxford University, Clarendon Laboratory Parks Road Oxford OX1 3PU UK']"
https://openalex.org/W3011450051,https://openalex.org/W2166602976,Understanding Quantum Confinement of Charge Carriers in Layered 2D Hybrid Perovskites,Jacky Even,https://openalex.org/A5055401545,Fonctions Optiques pour les Technologies de l’information,"[""FOTON - Fonctions Optiques pour les Technologies de l'informatiON (ENSSAT 6, rue de Kerampont CS 80518 22305 LANNION Cedex - France)""]"
https://openalex.org/W3011450051,https://openalex.org/W2204788775,Charge Carriers in Hybrid Organic–Inorganic Lead Halide Perovskites Might Be Protected as Large Polarons,Xiaoyang Zhu,https://openalex.org/A5085318525,Columbia University,"['Department\rof Chemistry, Columbia University, New York, New York 10027, United States']"
https://openalex.org/W3011450051,https://openalex.org/W2291816733,Polaron self-localization in white-light emitting hybrid perovskites,Daniele Cortecchia,https://openalex.org/A5059689384,Energy Research Institute,"['Energy Research Institute @ NTU (ERI@N)', 'Energy Research Institute @ NTU (ERI@N), Research Techno Plaza, Nanyang Technological University, 50 Nanyang Drive, Singapore 637553, Singapore', 'Interdisciplinary Graduate School, Nanyang Technological University, Singapore 639798, Singapore', 'Singapore', 'Singapore 639798']"
https://openalex.org/W3011450051,https://openalex.org/W2320924056,Analysis of Multivalley and Multibandgap Absorption and Enhancement of Free Carriers Related to Exciton Screening in Hybrid Perovskites,Jacky Even,https://openalex.org/A5055401545,Fonctions Optiques pour les Technologies de l’information,"[""FOTON - Fonctions Optiques pour les Technologies de l'informatiON (ENSSAT 6, rue de Kerampont CS 80518 22305 LANNION Cedex - France)""]"
https://openalex.org/W3011450051,https://openalex.org/W2327721819,Organic–Inorganic Perovskites: Structural Versatility for Functional Materials Design,Bayrammurad Saparov,https://openalex.org/A5064811091,Duke University,"['Department\rof Mechanical\rEngineering and Materials Science, and Department of Chemistry, Duke University, Box 90300 Hudson Hall, Durham, North Carolina 27708-0300, United States']"
https://openalex.org/W3011450051,https://openalex.org/W2334795542,Influence of the image charge effect on excitonic energy structure in organic-inorganic multiple quantum well crystals,Hidetsugu Takagi,https://openalex.org/A5028332815,Sophia University,"['Department of Physics, Sophia University, 7-1 Kioicho, Chiyoda-ku, Tokyo 102-8554, Japan']"
https://openalex.org/W3011450051,https://openalex.org/W2335548459,Intramolecular Charge- and Energy-Transfer Rates with Reduced Modes: Comparison to Marcus Theory for Donor–Bridge–Acceptor Systems,Xunmo Yang,https://openalex.org/A5048692515,University of Houston,"['Department\rof Chemistry, University of Houston, Houston, Texas 77204, United States']"
https://openalex.org/W3011450051,https://openalex.org/W2402180953,Intrinsic Charge Transport across Phase Transitions in Hybrid Organo‐Inorganic Perovskites,Hee Taek Yi,https://openalex.org/A5054414920,"Rutgers, The State University of New Jersey",['Department of Physics and Astronomy Rutgers University Piscataway NJ 08854 USA']
https://openalex.org/W3011450051,https://openalex.org/W2417573578,Photophysics of Hybrid Lead Halide Perovskites: The Role of Microstructure,Ajay Ram Srimath Kandada,https://openalex.org/A5023786923,Center for Nano Science and Technology,"['Center for Nano Science and\rTechnology @Polimi, Istituto Italiano di Tecnologia, via Giovanni\rPascoli 70/3, 20133 Milan, Italy']"
https://openalex.org/W3011450051,https://openalex.org/W2500425512,Excitonic Processes in Solids,Masayasu Ueta,https://openalex.org/A5005542819,Tohoku University,"['Department of Physics, Tohoku University, Sendai 980, Japan']"
https://openalex.org/W3011450051,https://openalex.org/W2523411869,Screening in crystalline liquids protects energetic carriers in hybrid perovskites,Haiming Zhu,https://openalex.org/A5067434220,Columbia University,"['Department of Chemistry, Columbia University, New York, NY 10027, USA.']"
https://openalex.org/W3011450051,https://openalex.org/W2529313738,Direct Observation of Electron–Phonon Coupling and Slow Vibrational Relaxation in Organic–Inorganic Hybrid Perovskites,Daniel B. Straus,https://openalex.org/A5023058395,University of Pennsylvania,"['Departments of †Chemistry, ‡Physics and Astronomy, §Materials Science and\rEngineering, and ∥Electrical and\rSystems Engineering, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States']"
https://openalex.org/W3011450051,https://openalex.org/W2533641981,Local Polar Fluctuations in Lead Halide Perovskite Crystals,Omer Yaffe,https://openalex.org/A5009430471,Columbia University,"['Department of Chemistry, Columbia University, New York, New York 10027, USA']"
https://openalex.org/W3011450051,https://openalex.org/W2544262122,Organic Cations Might Not Be Essential to the Remarkable Properties of Band Edge Carriers in Lead Halide Perovskites,Haiming Zhu,https://openalex.org/A5067434220,Columbia University,['Department of Chemistry Columbia University New York NY 10027 USA']
https://openalex.org/W3011450051,https://openalex.org/W3097993699,Four-Wave Mixing in Perovskite Photovoltaic Materials Reveals Long Dephasing Times and Weaker Many-Body Interactions than GaAs,Samuel A. March,https://openalex.org/A5042397018,Dalhousie University,"['Department\rof Physics and Atmospheric Science, Dalhousie University, Halifax, Nova Scotia B3H 4R2, Canada']"
https://openalex.org/W3011450051,https://openalex.org/W2549151605,Persistent Energetic Electrons in Methylammonium Lead Iodide Perovskite Thin Films,Daniel Niesner,https://openalex.org/A5089289390,Columbia University,"['Department of Chemistry, Columbia University, New York, New York 10027, United States']"
https://openalex.org/W3011450051,https://openalex.org/W2551604043,Narrow Linewidth Excitonic Emission in Organic–Inorganic Lead Iodide Perovskite Single Crystals,Hiba Diab,https://openalex.org/A5028019504,Laboratoire Aimé Cotton,"['LAC - Laboratoire Aimé Cotton (Bâtiment 505, Rue du Belvédère, 91400 Orsay - France)']"
https://openalex.org/W3011450051,https://openalex.org/W2562952133,Broadband Emission in Two-Dimensional Hybrid Perovskites: The Role of Structural Deformation,Daniele Cortecchia,https://openalex.org/A5059689384,Nanyang Technological University,"['Centre\rfor Nano Science and Technology (CNST@PoliMi), Istituto Italiano di Tecnologia, via Pascoli 70/3, Milan 20133, Italy', 'Interdisciplinary Graduate School, Energy Research Institute @ NTU(ERI@N), Nanyang Technological University, Singapore 639798, Singapore.']"
https://openalex.org/W3011450051,https://openalex.org/W2576183211,Excitonic and Polaronic Properties of 2D Hybrid Organic–Inorganic Perovskites,Jun Yin,https://openalex.org/A5074165918,King Abdullah University of Science and Technology,"['Division\rof Physics and Applied Physics, School of Physical and\rMathematical Sciences, Nanyang Technological University, 21 Nanyang Link, Singapore 637371', 'Laboratory for\rComputational and Theoretical Chemistry of Advanced Materials, Division of Physical Science and Engineering, King Abdullah University of Science and Technology, Thuwal 23955-6900, Kingdom of Saudi Arabia']"
https://openalex.org/W3011450051,https://openalex.org/W2739550862,Biexciton Resonances Reveal Exciton Localization in Stacked Perovskite Quantum Wells,Madeline H. Elkins,https://openalex.org/A5083138170,Princeton University,"['Department\rof Chemistry, Princeton University, Princeton, New Jersey 08544 United States']"
https://openalex.org/W3011450051,https://openalex.org/W2739560896,Giant Rashba splitting in 2D organic-inorganic halide perovskites measured by transient spectroscopies,Yaxin Zhai,https://openalex.org/A5090723910,University of Utah,"['Department of Physics and Astronomy, University of Utah, Salt Lake City, UT 84112, USA.']"
https://openalex.org/W3011450051,https://openalex.org/W2743136250,Mapping momentum-dependent electron-phonon coupling and nonequilibrium phonon dynamics with ultrafast electron diffuse scattering,Mark J. Stern,https://openalex.org/A5086990527,McGill University,"['Department of Physics, Center for the Physics of Materials, McGill University, 3600 University Street, Montreal, Quebec, Canada H3A 2T8']"
https://openalex.org/W3011450051,https://openalex.org/W2744112770,Large polarons in lead halide perovskites,Kiyoshi Miyata,https://openalex.org/A5077616838,Columbia University,"['Department of Chemistry, Columbia University, New York, NY 10027, USA.']"
https://openalex.org/W3011450051,https://openalex.org/W2761190197,Role of Dielectric Drag in Polaron Mobility in Lead Halide Perovskites,Mischa Bonn,https://openalex.org/A5017647814,Max Planck Institute for Polymer Research,"['Max Planck Institute\rfor Polymer Research, Ackermannweg\r10, 55128 Mainz, Germany']"
https://openalex.org/W3011450051,https://openalex.org/W2787955309,"Electrons, Excitons, and Phonons in Two-Dimensional Hybrid Perovskites: Connecting Structural, Optical, and Electronic Properties",Daniel B. Straus,https://openalex.org/A5023058395,University of Pennsylvania,"['Department of Chemistry, University of Pennsylvania, Philadelphia, Pennsylvania 19104, United States']"
